ID,Binomial,Order,Family,Genus,RedList,ReproductiveMode,BodySize,TrophicGroup,HabitatMode,HabitatsIUCN,Continent,EOO,Latitude,ElevMin,Prec,PrecSeas,Temp,TempSeas,HPD,HPDMin,HumanFootprint,Accessibility,Afrotropical,Australasia,Indo_malayan,Nearctic,Neotropical,Oceania,Palearctic
881,Nannoscincus_slevini,SQUAMATA,SCINCIDAE,Nannoscincus,EN,Viviparous,43,Invertebrates,Terrestrial,2,Island,1068.17,-21.54,132,1552.77,42.77,20.68,2334.87,7.28,7.28,26.31,290.06,0,1,0,0,0,0,0
882,Natriciteres_fuliginoides,SQUAMATA,COLUBRIDAE,Natriciteres,LC,Oviparous,500,Invertebrates,Semi-aquatic,3,Continent,1951700,4.9,-3,1642.78,64.67,25.23,1016.04,73.94,0.6,22.26,506.55,1,0,0,0,0,0,0
883,Natriciteres_olivacea,SQUAMATA,COLUBRIDAE,Natriciteres,LC,Oviparous,435,Carnivorous,Semi-aquatic,12,Continent,14556700,0.62,-3,1133.91,88.23,24.57,1592.24,41.93,0,21.88,485.83,1,0,0,0,0,0,0
884,Natrix_tessellata,SQUAMATA,COLUBRIDAE,Natrix,LC,Oviparous,538.2,NA,Semi-aquatic,54,Continent,7051860,41.91,-416,446.94,48.14,10.63,9088.28,76.83,0,30.09,274.85,0,0,0,0,0,0,1
885,Naultinus_gemmeus,SQUAMATA,GEKKONIDAE,Naultinus,NT,Viviparous,80,Invertebrates,Terrestrial,1,Island,57987.4,-44.5,1,1256,13.25,8.19,4109.68,11.63,0.16,20.1,302.98,0,1,0,0,0,0,0
886,Naultinus_manukanus,SQUAMATA,GEKKONIDAE,Naultinus,DD,Viviparous,74,Invertebrates,Arboreal,1,Island,12745.7,-41.76,2,1252.7,15.8,9.3,3531.61,7.57,0.28,13.09,278.42,0,1,0,0,0,0,0
887,Neoseps_reynoldsi,SQUAMATA,SCINCIDAE,Neoseps,VU,Oviparous,65,Invertebrates,Terrestrial,4,Continent,8146.16,28.45,14,1264.61,48.18,21.66,4648.21,90.8,8.05,42.43,91.11,0,0,0,1,0,0,0
888,Nephrurus_levis,SQUAMATA,GEKKONIDAE,Nephrurus,LC,Oviparous,102,Invertebrates,Terrestrial,3,Continent,2903390,-24.41,-15,254.57,61.59,23.1,5717.3,0.06,0,2.92,1475.77,0,1,0,0,0,0,0
889,Nephrurus_stellatus,SQUAMATA,GEKKONIDAE,Nephrurus,LC,Oviparous,90,Invertebrates,Terrestrial,1,Continent,376394,-32.32,2,317.45,30.51,17.11,4099.66,0.37,0.01,9.62,822.98,0,1,0,0,0,0,0
890,Nephrurus_wheeleri,SQUAMATA,GEKKONIDAE,Nephrurus,LC,Oviparous,100,Invertebrates,Terrestrial,2,Continent,146780,-24.35,-2,249.35,77.48,23.77,5077.38,0.19,0.01,7.94,853.73,0,1,0,0,0,0,0
891,Nerodia_harteri,SQUAMATA,COLUBRIDAE,Nerodia,NT,Viviparous,739.4,Carnivorous,Semi-aquatic,4,Continent,6523.81,32.69,181,736.91,35.61,17.98,7906.8,11.45,0.74,25.09,138.52,0,0,0,1,0,0,0
892,Nerodia_sipedon,SQUAMATA,COLUBRIDAE,Nerodia,LC,Viviparous,1232.4,Carnivorous,Semi-aquatic,18,Continent,2826270,39.52,-8,1035.74,24.95,10.94,9082.82,67.19,0,36.39,158.07,0,0,0,1,0,0,0
893,Neusticurus_tatei,SQUAMATA,GYMNOPHTHALMIDAE,Neusticurus,LC,Oviparous,104,Carnivorous,Semi-aquatic,1,Continent,249796,4.65,58,2939.83,54.98,25.07,471.6,0.6,0.02,3.88,3731.25,0,0,0,0,1,0,0
894,Ninia_espinali,SQUAMATA,COLUBRIDAE,Ninia,NT,Oviparous,398,Invertebrates,Terrestrial,1,Continent,3599.6,14.64,7,1742.14,69.71,19.65,1405.42,69.41,17.15,41.27,218.52,0,0,0,0,1,0,0
895,Ninia_sebae,SQUAMATA,COLUBRIDAE,Ninia,LC,Oviparous,400,Invertebrates,Terrestrial,9,Continent,638021,15.97,-5,1899.56,63.27,24.86,1509.99,61.23,0,31.31,357.96,0,0,0,0,1,0,0
896,Notechis_scutatus,SQUAMATA,ELAPIDAE,Notechis,LC,Viviparous,1780,Carnivorous,Terrestrial,3,Continent,167368,-37.48,0,914.37,41.06,13.32,3346.67,4.07,0,17.04,338.04,0,1,0,0,0,0,0
897,Nothopsis_rugosus,SQUAMATA,COLUBRIDAE,Nothopsis,LC,Oviparous,450,NA,Terrestrial,2,Continent,339020,8.96,0,3145.37,53.04,25.1,641.63,35.33,0,27.93,518.29,0,0,0,0,1,0,0
898,Nucras_scalaris,SQUAMATA,LACERTIDAE,Nucras,DD,Oviparous,88,Invertebrates,Terrestrial,2,Continent,1106.34,-10.54,1181,1375.08,78.28,20.61,1141.7,3.15,2.98,16.28,811.44,1,0,0,0,0,0,0
899,Oligodon_affinis,SQUAMATA,COLUBRIDAE,Oligodon,DD,Oviparous,434.8,Carnivorous,Terrestrial,3,Continent,29038.2,9.83,-2,2535.36,79.8,26.32,1097.72,894.84,105.37,34.8,186.68,0,0,1,0,0,0,0
900,Oligodon_cinereus,SQUAMATA,COLUBRIDAE,Oligodon,LC,Oviparous,382.8,Carnivorous,Terrestrial,6,Continent,3447730,20.21,-6,1745.95,80.29,22.16,3467.48,195.61,0,28.26,330.73,0,0,1,0,0,0,0
901,Oligodon_cyclurus,SQUAMATA,COLUBRIDAE,Oligodon,LC,Oviparous,1000,Carnivorous,Terrestrial,8,Continent,2310730,19.83,-4,1771.37,86.49,22.99,2906.18,134,0.15,27.35,337.81,0,0,1,0,0,0,0
902,Oligodon_durheimi,SQUAMATA,COLUBRIDAE,Oligodon,DD,Oviparous,302.3,Carnivorous,Terrestrial,2,Island,5826.59,3.62,559,2177.11,33.87,18.54,356.85,24.59,1.61,15.44,1884.18,0,0,1,0,0,0,0
903,Oligodon_erythrorhachis,SQUAMATA,COLUBRIDAE,Oligodon,DD,Oviparous,304,Carnivorous,Terrestrial,1,Continent,228.99,27,232,1871.73,106.64,23.62,4926.45,94.16,15.48,31.82,369.97,0,0,1,0,0,0,0
904,Oligodon_forbesi,SQUAMATA,COLUBRIDAE,Oligodon,LC,Oviparous,434.8,Carnivorous,Terrestrial,1,Island,3590.82,-7.64,5,1931.26,63.61,26.9,852.1,16.75,1.75,21.62,1101.32,0,1,0,0,0,0,0
905,Oligodon_joynsoni,SQUAMATA,COLUBRIDAE,Oligodon,LC,Oviparous,810,Carnivorous,Terrestrial,4,Continent,133055,19.8,31,1441.97,87.44,22.65,2868.02,49.59,4.21,26.04,362.59,0,0,1,0,0,0,0
906,Oligodon_juglandifer,SQUAMATA,COLUBRIDAE,Oligodon,VU,Oviparous,434.8,Carnivorous,Terrestrial,3,Continent,14609.3,27.02,66,2531.55,101.05,16.29,4316.64,265.08,3.28,29.88,400.61,0,0,1,0,0,0,0
907,Oligodon_macrurus,SQUAMATA,COLUBRIDAE,Oligodon,DD,Oviparous,434.8,Carnivorous,Terrestrial,2,Continent,2513.19,11.71,-11,1108.63,82.54,26.06,1517.22,527.96,18.98,46.2,154.28,0,0,1,0,0,0,0
908,Oligodon_planiceps,SQUAMATA,COLUBRIDAE,Oligodon,DD,Oviparous,115,Carnivorous,Terrestrial,2,Continent,417.02,20.17,64,1053.26,83.96,26.74,3062.26,117.17,22.16,23.98,220.59,0,0,1,0,0,0,0
909,Oligodon_pulcherrimus,SQUAMATA,COLUBRIDAE,Oligodon,DD,Oviparous,301.5,Carnivorous,Terrestrial,3,Island,46.09,3.04,7,3002.5,25,27,420,97.66,88.78,34,583.14,0,0,1,0,0,0,0
910,Oligodon_sublineatus,SQUAMATA,COLUBRIDAE,Oligodon,LC,Oviparous,280,Carnivorous,Terrestrial,5,Island,14111.9,6.63,4,2921.74,38.77,25.25,609.17,724.01,38.47,42.33,182.4,0,0,1,0,0,0,0
911,Oligodon_taeniolatus,SQUAMATA,COLUBRIDAE,Oligodon,LC,Oviparous,600,Carnivorous,Terrestrial,12,Continent/Island,2415670,21.45,-2,1031.41,116.58,25.66,4387.17,360.37,3.66,36.58,144.12,0,0,1,0,0,0,1
912,Oligodon_templetoni,SQUAMATA,COLUBRIDAE,Oligodon,DD,Oviparous,434.8,Carnivorous,Terrestrial,1,Island,66196.9,7.62,1,1876.49,65.83,26.52,1099.52,298.33,24.94,37.09,197.65,0,0,1,0,0,0,0
913,Oligodon_torquatus,SQUAMATA,COLUBRIDAE,Oligodon,DD,Oviparous,252,Carnivorous,Terrestrial,2,Continent,25754.8,22.72,102,1676.5,86.17,21.34,3646.02,38.82,6.4,20.58,273.66,0,0,1,0,0,0,0
914,Oligodon_unicolor,SQUAMATA,COLUBRIDAE,Oligodon,LC,Oviparous,434.8,Carnivorous,Terrestrial,1,Island,3574.56,-7.64,5,1931.26,63.61,26.9,852.1,16.75,1.75,21.62,1102.66,0,0,1,0,0,0,0
915,Oligosoma_acrinasum,SQUAMATA,SCINCIDAE,Oligosoma,NT,Viviparous,85,Invertebrates,Terrestrial,2,Island,1524.9,-45.32,24,2699.38,10.94,8.08,3348.18,0.23,0.23,0.18,894.94,0,1,0,0,0,0,0
916,Oligosoma_fallai,SQUAMATA,SCINCIDAE,Oligosoma,VU,Viviparous,145,Invertebrates,Terrestrial,2,Island,4.56,-34.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0
917,Oligosoma_notosaurus,SQUAMATA,SCINCIDAE,Oligosoma,DD,Viviparous,75.5,Invertebrates,Terrestrial,3,Island,1701.62,-46.98,14,1314.56,13.27,8.67,2961.61,0.22,0.22,0,546.64,0,1,0,0,0,0,0
918,Oligosoma_oliveri,SQUAMATA,SCINCIDAE,Oligosoma,NT,Viviparous,108,Omnivorous,Terrestrial,1,Island,5.61,-36.25,2,1676,23,15.9,2990,10.18,10.18,NA,NA,0,1,0,0,0,0,0
919,Oligosoma_otagense,SQUAMATA,SCINCIDAE,Oligosoma,EN,Viviparous,133,Omnivorous,Terrestrial,1,Island,2226.87,-45.27,198,744.53,14.73,8.58,4050.07,1.75,0.64,22.23,151.23,0,1,0,0,0,0,0
920,Oligosoma_suteri,SQUAMATA,SCINCIDAE,Oligosoma,LC,Oviparous,113,Invertebrates,Terrestrial,2,Island,1137.47,-35.61,2,1567.91,21.1,15.36,2999.88,11.32,3.24,27.47,293.4,0,1,0,0,0,0,0
921,Oligosoma_zelandicum,SQUAMATA,SCINCIDAE,Oligosoma,LC,Viviparous,72,Invertebrates,Terrestrial,5,Island,7337.23,-40.39,3,1687.83,16.14,12.16,3253.27,40.4,0.42,30.86,188.29,0,1,0,0,0,0,0
922,Omoadiphas_texiguatensis,SQUAMATA,COLUBRIDAE,Omoadiphas,DD,Oviparous,143,NA,Fossorial,1,Continent,43.37,15.4,1128,1474.5,46,20.5,1627,15.86,14.37,28,201.75,0,0,0,0,1,0,0
923,Oocatochus_rufodorsata,SQUAMATA,COLUBRIDAE,Oocatochus,LC,Viviparous,700,Carnivorous,Semi-aquatic,7,Continent,2738330,38.57,-2,855.92,85.8,9.13,11109.18,298.49,0.38,32.98,225.3,0,0,0,0,0,0,1
924,Opheodrys_aestivus,SQUAMATA,COLUBRIDAE,Opheodrys,LC,Oviparous,478,Invertebrates,Arboreal,7,Continent,2200860,33.72,-14,1171.65,24.83,16.53,7403.16,54.44,0,34.24,144.3,0,0,0,1,1,0,0
925,Ophiomorus_raithmai,SQUAMATA,SCINCIDAE,Ophiomorus,LC,Viviparous,99,Invertebrates,Fossorial,1,Continent,46261.8,24.73,-2,224.36,144.28,26.44,4879.19,376.73,22.9,31.78,263.18,0,0,1,0,0,0,0
926,Ophiophagus_hannah,SQUAMATA,ELAPIDAE,Ophiophagus,VU,Oviparous,726,Carnivorous,Terrestrial,20,Continent/Island,5539470,14.35,-48,2030.34,68.24,23.62,2471.33,225.85,0,27.64,497.68,0,0,1,0,0,0,0
927,Ophisaurus_ceroni,SQUAMATA,ANGUIDAE,Ophisaurus,EN,Oviparous,181,Invertebrates,Arboreal,1,Continent,7815.23,20.05,0,1645.47,73.23,25,2616.19,186.25,10.97,45.77,127.74,0,0,0,0,1,0,0
928,Ophisaurus_hainanensis,SQUAMATA,ANGUIDAE,Ophisaurus,VU,Oviparous,285,Invertebrates,Arboreal,1,Continent,2558.63,18.89,69,1722.57,77.01,22.58,3114.14,99.2,56.53,25.42,306.32,0,0,1,0,0,0,0
929,Ophisaurus_harti,SQUAMATA,ANGUIDAE,Ophisaurus,LC,Oviparous,286,Invertebrates,Arboreal,2,Continent/Island,182433,23.61,31,1526.07,79.59,18.73,4708.74,113.71,4.21,29.37,288.11,0,0,1,0,0,0,0
930,Ophisaurus_koellikeri,SQUAMATA,ANGUIDAE,Ophisaurus,LC,Oviparous,183.3,Invertebrates,Arboreal,2,Continent,426568,33,107,302.66,47.45,15.96,6817.56,41.73,1.73,22.35,211.07,0,0,0,0,0,0,1
931,Ophisaurus_wegneri,SQUAMATA,ANGUIDAE,Ophisaurus,DD,Oviparous,175,Invertebrates,Arboreal,1,Island,565.14,-0.38,696,2200.58,27.92,19.99,304,481.49,101.06,33.01,167.47,0,0,1,0,0,0,0
932,Ophisops_elbaensis,SQUAMATA,LACERTIDAE,Ophisops,DD,Oviparous,35,Invertebrates,Terrestrial,2,Continent,27856.9,19.18,1,138.06,53.16,29.51,3548.81,50.31,0,26.38,379.36,0,0,0,0,0,0,1
933,Ophisops_jerdonii,SQUAMATA,LACERTIDAE,Ophisops,LC,Oviparous,49,Invertebrates,Terrestrial,6,Continent,1779890,25.78,-2,543.09,120.71,24.75,5965.91,211.47,0.14,32.58,211.24,0,0,1,0,0,0,1
934,Ophisops_microlepis,SQUAMATA,LACERTIDAE,Ophisops,LC,Oviparous,65,Invertebrates,Terrestrial,4,Continent,661731,24.59,0,823.97,139.17,25.61,5237.26,279.77,10.34,35.22,157.83,0,0,1,0,0,0,0
935,Opisthotropis_alcalai,SQUAMATA,COLUBRIDAE,Opisthotropis,EN,Oviparous,528,Carnivorous,Aquatic,1,Island,407.17,8.29,356,2771.06,31.89,21.65,376.11,183.61,132.45,27.89,320.67,0,0,1,0,0,0,0
936,Opisthotropis_maxwelli,SQUAMATA,COLUBRIDAE,Opisthotropis,DD,Oviparous,528,Carnivorous,Semi-aquatic,2,Continent,471924,25.1,-3,1633.74,60.05,19.48,6242.27,423.1,0,31.73,188.79,0,0,1,0,0,0,1
937,Opisthotropis_spenceri,SQUAMATA,COLUBRIDAE,Opisthotropis,DD,Oviparous,528,Carnivorous,Aquatic,2,Continent,6884.87,18.42,206,1113.67,81.04,25.41,2474.96,82.71,36.22,27.59,260.11,0,0,1,0,0,0,0
938,Oplurus_quadrimaculatus,SQUAMATA,OPLURIDAE,Oplurus,LC,Oviparous,145,Invertebrates,Semi-saxicolous,5,Island,73691,-23.31,2,979.25,82.51,21.82,2723.18,44.44,4.24,24.69,209,1,0,0,0,0,0,0
939,Orraya_occultus,SQUAMATA,GEKKONIDAE,Orraya,DD,Oviparous,108,Invertebrates,Terrestrial,3,Continent,204.95,-13.82,525,1315.45,109.45,23.35,1975.27,0.07,0.07,6.21,697.43,0,1,0,0,0,0,0
940,Ovophis_monticola,SQUAMATA,VIPERIDAE,Ovophis,LC,Oviparous,1100,Carnivorous,Terrestrial,8,Continent,3597060,24.39,-3,1426.48,81.46,16.08,4907.47,179.03,0,25.58,624.67,0,0,1,0,0,0,0
941,Oxyrhabdium_leporinum,SQUAMATA,COLUBRIDAE,Oxyrhabdium,LC,Oviparous,820,Carnivorous,Terrestrial,6,Island,153472,14.56,1,2529.79,62.87,25.55,1028.01,391.67,3.59,34.63,275.37,0,0,1,0,0,0,0
942,Oxyrhopus_leucomelas,SQUAMATA,COLUBRIDAE,Oxyrhopus,LC,Oviparous,650,Carnivorous,Terrestrial,1,Continent,107254,-7.26,96,1771.65,40.38,16.69,650.28,42.02,0,20.34,902.06,0,0,0,0,1,0,0
943,Oxyrhopus_melanogenys,SQUAMATA,COLUBRIDAE,Oxyrhopus,LC,Oviparous,901,Carnivorous,Terrestrial,4,Continent,1071740,-6.64,64,2343.22,33.01,25.01,528.95,3.84,0.06,7.79,1969.57,0,0,0,0,1,0,0
944,Oxyrhopus_occipitalis,SQUAMATA,COLUBRIDAE,Oxyrhopus,LC,Oviparous,897,Carnivorous,Terrestrial,1,Continent,406143,1.46,4,2268.92,51.64,26.06,622.06,0.97,0.09,4.98,2178.21,0,0,0,0,1,0,0
945,Oxyrhopus_petola,SQUAMATA,COLUBRIDAE,Oxyrhopus,LC,Oviparous,1104,Carnivorous,Terrestrial,1,Continent,6384130,-0.4,-3,2281.58,53.97,25.84,574.55,12.14,0,11.14,1662.58,0,0,0,0,1,0,0
946,Pachydactylus_fasciatus,SQUAMATA,GEKKONIDAE,Pachydactylus,LC,Oviparous,56,Invertebrates,Terrestrial,3,Continent,74851.6,-20.4,109,189.98,117.25,20.71,2430.72,0.7,0.35,5.89,761.29,1,0,0,0,0,0,0
947,Pachydactylus_labialis,SQUAMATA,GEKKONIDAE,Pachydactylus,LC,Oviparous,46,Invertebrates,Terrestrial,1,Continent,67968.1,-30.66,6,187.61,54.34,17.39,3947.96,2.18,0.01,11.57,480.59,1,0,0,0,0,0,0
948,Pachydactylus_maculatus,SQUAMATA,GEKKONIDAE,Pachydactylus,LC,Oviparous,58,Invertebrates,Terrestrial,4,Continent,244666,-30.58,3,701.68,47.1,17.61,3136.26,74.28,0,25.53,264.81,1,0,0,0,0,0,0
949,Pachydactylus_tsodiloensis,SQUAMATA,GEKKONIDAE,Pachydactylus,NT,Oviparous,60,Invertebrates,Terrestrial,2,Continent,7005.06,-18.74,982,485.92,104.73,21.99,3707.18,0.82,0.82,5.17,1042.54,1,0,0,0,0,0,0
950,Pachydactylus_vansoni,SQUAMATA,GEKKONIDAE,Pachydactylus,LC,Oviparous,59,Invertebrates,Terrestrial,2,Continent,305486,-25.98,2,738.59,70.2,19.72,3182.86,63.14,0,25.28,313.04,1,0,0,0,0,0,0
951,Panaspis_cabindae,SQUAMATA,SCINCIDAE,Panaspis,DD,Oviparous,42,Invertebrates,Terrestrial,1,Continent,549861,-7.37,3,1313.73,70.85,23.39,937.05,26.09,4.13,21.87,565.47,1,0,0,0,0,0,0
952,Panaspis_helleri,SQUAMATA,SCINCIDAE,Panaspis,LC,Oviparous,62,Invertebrates,Terrestrial,2,Continent,1446.4,0.38,1956,1650.03,30.52,11.93,325.4,128.92,23.64,21.97,418.83,1,0,0,0,0,0,0
953,Panaspis_quattuordigitata,SQUAMATA,SCINCIDAE,Panaspis,DD,Oviparous,72,Invertebrates,Terrestrial,1,Continent,5644.41,-2.45,908,1481.14,46.39,18,305.6,349.09,121.87,27.14,241.88,1,0,0,0,0,0,0
954,Panaspis_togoensis,SQUAMATA,SCINCIDAE,Panaspis,LC,Oviparous,47,NA,NA,3,Continent,1608070,7.51,-3,1459.04,74.12,25.9,1227.47,91.08,1.78,26.37,286.08,1,0,0,0,0,0,0
955,Pangshura_tecta,TESTUDINES,GEOEMYDIDAE,Pangshura,LC,Oviparous,230,Omnivorous,Semi-aquatic,2,Continent,734253,26.56,0,1164.35,113.5,25.09,5390.54,799.77,24.21,40.41,118.85,0,0,1,0,0,0,0
956,Paracontias_holomelas,SQUAMATA,SCINCIDAE,Paracontias,LC,Viviparous,160,Invertebrates,Fossorial,2,Island,9411.41,-16.21,10,2323.85,46.19,22.63,2064.91,35.37,10.02,24.62,915.38,1,0,0,0,0,0,0
957,Paracontias_rothschildi,SQUAMATA,SCINCIDAE,Paracontias,CR,Viviparous,52,Invertebrates,Fossorial,2,Island,31.26,-12.28,16,1152.5,106,26.65,1202.5,198.59,198.59,30,154.33,1,0,0,0,0,0,0
958,Parapistocalamus_hedigeri,SQUAMATA,ELAPIDAE,Parapistocalamus,LC,Viviparous,600,Carnivorous,Terrestrial,2,Island,6114.85,-6.41,6,3666.6,13.16,25.33,414.57,25.32,25.32,28.56,1450.53,0,1,0,0,0,0,0
959,Pareas_boulengeri,SQUAMATA,COLUBRIDAE,Pareas,LC,Oviparous,900,Carnivorous,Terrestrial,2,Continent,1015140,29.39,14,1195.04,63.23,15.49,7585.81,292.3,18.92,30.65,325.94,0,0,1,0,0,0,0
960,Parias_sumatranus,SQUAMATA,VIPERIDAE,Parias,LC,Oviparous,1442.7,Carnivorous,Arboreal,6,Continent/Island,1361000,0.94,-12,2809.02,27.33,25.56,333.48,69.81,0,20.58,1126.03,0,0,1,0,0,0,0
961,Parvilacerta_parva,SQUAMATA,LACERTIDAE,Parvilacerta,LC,Oviparous,62,Invertebrates,Terrestrial,5,Continent,290502,39.3,218,482.7,44.71,8.91,7613.08,61.3,9.78,33.55,167.67,0,0,0,0,0,0,1
962,Pedioplanis_gaerdesi,SQUAMATA,LACERTIDAE,Pedioplanis,LC,Oviparous,52,Invertebrates,Terrestrial,1,Continent,55962.7,-19.09,222,145.04,116.08,19.91,2100.3,0.67,0.36,5.6,956.47,1,0,0,0,0,0,0
963,Pedioplanis_laticeps,SQUAMATA,LACERTIDAE,Pedioplanis,LC,Oviparous,63,Invertebrates,Terrestrial,2,Continent,167033,-30.2,536,244.4,58.26,17.16,5476.62,0.96,0,10.33,337.8,1,0,0,0,0,0,0
964,Petrosaurus_mearnsi,SQUAMATA,PHRYNOSOMATIDAE,Petrosaurus,LC,Oviparous,106,Omnivorous,Terrestrial,6,Continent,16989.3,31.42,4,259.37,64.1,16.4,5222.06,19.81,1.24,19.22,353.76,0,0,0,1,0,0,0
965,Phalotris_lemniscatus,SQUAMATA,COLUBRIDAE,Phalotris,LC,Oviparous,600,Carnivorous,Semi-fossorial,2,Continent,391942,-30.69,1,1390.36,14.82,18.74,4026.09,14.7,0.16,25.15,216.3,0,0,0,0,1,0,0
966,Phalotris_tricolor,SQUAMATA,COLUBRIDAE,Phalotris,LC,Oviparous,710,Carnivorous,Semi-fossorial,2,Continent,1677400,-25.35,10,889.98,59.4,20.97,3823.14,13.77,0.01,19.07,440.92,0,0,0,0,1,0,0
967,Phelsuma_andamanense,SQUAMATA,GEKKONIDAE,Phelsuma,LC,Oviparous,63.5,Carnivorous,Arboreal,4,Island,7642.32,11.23,-2,2798.17,67.86,26.68,633.9,51.62,27.93,26.87,507.08,0,0,1,0,0,0,0
968,Phelsuma_comorensis,SQUAMATA,GEKKONIDAE,Phelsuma,LC,Oviparous,56,Carnivorous,Arboreal,2,Island,1031.55,-11.66,14,2228.54,49.32,22.18,1304.8,411.05,411.05,34.24,910.61,1,0,0,0,0,0,0
969,Phelsuma_flavigularis,SQUAMATA,GEKKONIDAE,Phelsuma,EN,Oviparous,70,Omnivorous,Arboreal,2,Island,934.43,-18.99,657,1888.14,67.68,19.18,2568.48,14.12,7.2,23.94,209.68,1,0,0,0,0,0,0
970,Phelsuma_mutabilis,SQUAMATA,GEKKONIDAE,Phelsuma,LC,Oviparous,50,Carnivorous,Terrestrial,4,Island,59624,-23.21,0,692.1,93.74,24.38,2676.04,22.53,2.06,23.63,226.31,1,0,0,0,0,0,0
971,Phelsuma_pronki,SQUAMATA,GEKKONIDAE,Phelsuma,CR,Oviparous,50,Carnivorous,Arboreal,1,Island,85.39,-19.09,1422,1435.75,87.5,16.55,2645.5,187.5,143.88,30.4,78.45,1,0,0,0,0,0,0
972,Phelsuma_standingi,SQUAMATA,GEKKONIDAE,Phelsuma,VU,Oviparous,93,Omnivorous,Arboreal,2,Island,17129.7,-22.88,5,661.04,103.49,23.11,2622.94,18.71,3.78,20.72,204.12,1,0,0,0,0,0,0
973,Phelsuma_v-nigra,SQUAMATA,GEKKONIDAE,Phelsuma,LC,Oviparous,53,Carnivorous,Terrestrial,6,Continent/Island,2038.05,-12.05,14,1905.27,62.9,23.25,1277.5,499.34,221.74,34.34,883.8,1,0,0,0,0,0,0
974,Philodryas_argenteus,SQUAMATA,COLUBRIDAE,Philodryas,LC,Oviparous,814,Carnivorous,Arboreal,2,Continent,2642700,-0.47,-1,2255.39,55.7,25.87,628.46,2.84,0,8.19,1765.06,0,0,0,0,1,0,0
975,Philodryas_livida,SQUAMATA,COLUBRIDAE,Philodryas,VU,Oviparous,693,Carnivorous,Terrestrial,1,Continent,537943,-19.55,80,1400.16,62.62,23.56,1809.73,20.76,0.07,27.95,194.51,0,0,0,0,1,0,0
976,Philodryas_psammophidea,SQUAMATA,COLUBRIDAE,Philodryas,LC,Oviparous,930,Carnivorous,Terrestrial,4,Continent,3988660,-23.42,-69,1218.64,52.53,21.42,3080.56,10.01,0,17.73,435.15,0,0,0,0,1,0,0
977,Philodryas_tachymenoides,SQUAMATA,COLUBRIDAE,Philodryas,LC,Oviparous,946.8,Carnivorous,Terrestrial,2,Continent,10179.2,-18.23,19,4.87,52.2,17.45,2387.01,35.49,0.25,22.39,164.92,0,0,0,0,1,0,0
978,Philodryas_varia,SQUAMATA,COLUBRIDAE,Philodryas,LC,Oviparous,1350,Carnivorous,Terrestrial,1,Continent,440393,-19.18,148,1208.81,67.25,23.12,2669.07,11.96,0.66,14.69,618.15,0,0,0,0,1,0,0
979,Philothamnus_irregularis,SQUAMATA,COLUBRIDAE,Philothamnus,LC,Oviparous,1070,Carnivorous,Arboreal,7,Continent,4400750,3.19,-3,1622.11,62.95,25.05,918.2,50.49,0.6,22.03,487.4,1,0,0,0,0,0,0
980,Phoboscincus_bocourti,SQUAMATA,SCINCIDAE,Phoboscincus,EN,Oviparous,283,Invertebrates,Semi-arboreal,1,Island,148.44,-22.6,16,1948.88,31.88,22.46,2314.75,11.86,11.86,33.07,325.05,0,1,0,0,0,0,0
981,Phoenicolacerta_cyanisparsa,SQUAMATA,LACERTIDAE,Phoenicolacerta,LC,Oviparous,65,Invertebrates,Terrestrial,8,Continent,9036.35,36.68,88,588.96,81.36,16.27,7969.81,138.53,69.88,35.46,123.82,0,0,0,0,0,0,1
982,Phoenicolacerta_kulzeri,SQUAMATA,LACERTIDAE,Phoenicolacerta,EN,Oviparous,64.4,Invertebrates,Terrestrial,1,Continent,3574.75,32.75,-174,535.41,94.49,14.2,6188.24,152.4,10.99,28.26,175.9,0,0,0,0,0,0,1
983,Phoenicolacerta_laevis,SQUAMATA,LACERTIDAE,Phoenicolacerta,LC,Oviparous,85,Invertebrates,Terrestrial,7,Continent,153465,35.53,-323,568.25,81.31,15.47,6901.54,172.58,0.19,35.4,125.41,0,0,0,0,0,0,1
984,Pholidobolus_annectens,SQUAMATA,GYMNOPHTHALMIDAE,Pholidobolus,EN,Oviparous,60,Invertebrates,Terrestrial,1,Continent,1213.82,-4.02,1363,1048.04,39.34,15.44,313.55,153.11,1.83,35.45,211.39,0,0,0,0,1,0,0
985,Phrynocephalus_arabicus,SQUAMATA,AGAMIDAE,Phrynocephalus,LC,Oviparous,60,Invertebrates,Terrestrial,4,Continent,1831850,23.69,-14,90.99,101.82,25.2,6398.71,13.77,0,14.58,964.66,0,0,0,0,0,0,1
986,Phrynocephalus_axillaris,SQUAMATA,AGAMIDAE,Phrynocephalus,LC,Oviparous,63,Invertebrates,Saxicolous,1,Continent,409077,39.5,794,35.45,89.29,11.65,11572.04,14.06,0.16,11.41,1350.31,0,0,0,0,0,0,1
987,Phrynocephalus_helioscopus,SQUAMATA,AGAMIDAE,Phrynocephalus,LC,Oviparous,70,Invertebrates,Terrestrial,2,Continent,6078590,47.46,-153,283.91,45.12,5.56,12252.01,17.08,0,19.47,423.98,0,0,0,0,0,0,1
988,Phrynocephalus_luteoguttatus,SQUAMATA,AGAMIDAE,Phrynocephalus,LC,Oviparous,47,Invertebrates,Terrestrial,1,Continent,81685.1,30.2,451,83.18,105.21,21.56,8747.23,4.18,0.14,11.56,625.55,0,0,0,0,0,0,1
